Geneid,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1
b3393,2.020316413,2.528440878,2.031505729,2.607443526,2.15374092,2.32789975,2.069827795,2.134996287,2.358622999,2.746997393,2.353364265,2.227187263
b3394,1.987098496,1.72318047,1.576119456,2.042719544,2.059876104,1.77378428,2.164356602,2.081395935,2.403664729,2.092896616,2.175191633,2.262578187
b3395,3.625444433,3.892455642,3.611742584,3.827911342,3.42657647,3.556808611,3.566795691,3.762718502,3.72272329,3.753807886,4.014365312,3.844760839
b3396,4.985989801,5.237912013,5.184334564,4.960643985,4.896755269,5.00649452,5.115382675,4.922769724,4.888758586,4.910741228,4.977062283,5.019460036
b3397,7.325000629,7.586560018,7.732887293,7.531713749,7.822887435,7.893112746,7.949688177,7.344160949,7.200199784,7.332556153,7.328246019,7.356296946
b3398,4.942059629,5.233170884,5.167205595,5.230686568,5.244254041,5.041678768,5.08068946,4.764832514,4.858684708,4.754319647,4.938286167,4.880127416
b3399,6.961958495,7.207189205,7.18960329,7.185245175,7.200750672,7.057917269,7.028929447,6.905595535,6.915925838,6.823106041,6.836401503,6.928998666
b3400,6.506362425,7.559532504,7.445165522,7.439151195,7.346838766,7.391581852,7.353743819,6.629337629,6.772056175,6.66516679,6.567239155,6.526790242
b3401,6.257931185,7.173478848,7.062826901,7.097929387,7.129323065,7.048021936,7.016565804,6.327878924,6.491502624,6.484943155,6.362910335,6.478782798
b3402,4.230986353,4.240462767,4.264211901,4.164348377,4.190072075,4.013297654,3.949113515,4.242103997,4.272619107,4.234131518,3.991942788,4.075064923
b3403,9.572684382,9.427324903,9.631905789,9.767337015,9.506156827,9.078992987,8.967824748,9.38282385,9.476587968,9.399279783,9.590108567,9.58344218
b3404,5.450125457,6.180117001,6.293466653,6.258317743,6.326838643,6.348623347,6.476625462,5.59761565,5.597149694,5.498106465,5.440384004,5.345868064
b3405,7.627189535,8.212937875,8.15143995,8.161734757,8.367337547,8.210744828,8.329811683,7.550182446,7.552118292,7.48568706,7.454704663,7.536839362
b3406,5.433421529,5.709035589,5.70005966,5.628518769,5.627595284,5.663750461,5.646331449,5.335511858,5.372520231,5.171418003,5.38244944,5.264810474
b3407,5.750318589,5.579391403,5.681358238,5.554495676,5.408780538,5.525257555,5.705620566,5.802194615,5.733827917,5.830784553,5.73306373,5.774476599
b3408,8.37543854,7.037935988,6.912517644,6.862523746,6.973783425,7.342248095,7.278406601,7.366658438,7.429076703,7.365585702,8.02622616,7.882833128
b3409,6.906149755,6.059916189,6.049448656,6.093436595,6.134342177,6.392911168,6.481597539,6.431823909,6.511171459,6.393683908,6.945105039,6.823980565
b3410,6.783133535,6.095253439,6.280924139,6.263655458,6.209823252,6.359602036,6.23254534,6.412186711,6.288660577,6.263663392,6.518587518,6.487219287
b3411,3.576129997,3.790201577,4.004642896,3.952604576,3.870853235,3.564298245,3.561274934,3.581139658,3.481419098,3.500653061,3.548832473,3.474046704
b3412,4.834777401,5.207927516,5.251560386,4.998165237,5.444528899,5.342724382,5.361949955,4.770981735,4.712943382,4.577427025,4.959510968,4.940541465
b3413,6.193377426,6.71798391,6.604164628,6.727445648,6.928401393,6.962885647,6.902552673,5.982151756,5.860760653,5.91125008,6.0982624,6.141538919
b3414,9.249355768,9.084195522,9.096807193,9.169429156,9.230572341,9.230346414,9.146341941,9.072393808,9.137993903,9.080040472,9.132205932,9.107561196
b3415,4.053906759,4.047462155,4.215691814,4.283894514,3.955299449,3.909812247,3.919999923,4.167997459,4.231468878,4.172033988,4.279179435,4.308838484
b3416,5.262191291,5.384206462,5.447757178,5.402707258,5.022928447,4.919944761,4.895948444,5.438744814,5.484893309,5.492688014,5.47466325,5.369290714
b3417,5.102766135,5.244152618,5.260936785,5.273993979,4.860018418,4.891950125,4.627841252,5.321471463,5.470942315,5.43421041,5.411770338,5.267562885
b3418,8.836350934,8.765253149,8.946546954,9.027886227,8.252591352,8.512908774,8.409751153,8.752160127,8.789828371,8.679460291,8.791252203,8.776638406
b4475,4.616318545,4.695558414,4.588146637,4.69216315,4.443344752,4.44826087,4.541198258,4.732239968,4.765771572,4.828659333,4.870946336,4.707476688
b3421,3.471661812,3.800591393,3.488987674,3.418012667,3.576117598,3.284913617,3.454522712,3.772597859,3.738091628,3.835784165,3.734475181,3.634977563
b3422,2.07521777,2.93297567,2.849118061,2.983275028,2.981484541,2.957948566,2.912179638,2.078143847,2.240833259,2.436137298,2.155322151,2.293316971
b3423,5.502983226,5.803910173,5.681150004,5.623080172,5.597445725,5.955743935,5.899101364,5.618686799,5.505863439,5.636639172,5.609553208,5.472794382
b3424,6.371869141,6.483384922,6.504455788,6.331383694,6.464413658,6.621739324,6.625943578,6.209672888,6.176129649,6.315193957,6.408102435,6.367330299
b3425,6.784542662,7.207227607,7.103829221,7.091701377,7.327672716,7.300862168,7.360485266,6.795125197,6.643310906,6.73549028,6.859026118,6.943179845
b3426,5.445365033,7.482857621,7.2420302,7.302124924,7.157284248,6.93320636,7.023031134,5.302534485,5.241098258,5.305036928,5.472025482,5.45997835
b3427,4.433935525,5.053450967,4.9223191,4.676007428,4.496948549,4.726936931,4.222856409,4.311974131,4.348391737,4.525962804,4.447121279,4.473457563
b3428,7.717149025,7.68786114,7.64453421,7.654503188,7.620603883,7.462713719,7.474186607,7.949622096,7.993616741,7.99828593,7.850816921,7.910311275
b3429,8.197068405,8.081179565,8.04112933,8.05717302,8.01127419,7.856148542,7.883131219,8.337801759,8.4008788,8.364635946,8.289588758,8.251056552
b3430,8.608092375,8.533964983,8.37679345,8.515557971,8.413267138,8.259562236,8.20561056,8.646464817,8.753172188,8.686190844,8.574216457,8.602742434
b3431,7.623527937,7.578174664,7.434978804,7.52832901,7.315008267,7.173345584,7.167546504,7.859434402,7.876224465,7.845613647,7.769097915,7.697112345
b3432,8.078104086,8.129251909,8.041834573,8.078220093,8.003154465,7.925020765,7.939934449,8.202486709,8.270442053,8.245311551,8.130644415,8.158902582
b3433,9.204743626,9.239221289,9.174691388,9.128216771,9.500446955,9.502376907,9.380013069,9.115978975,9.176291195,9.075521428,9.179950617,9.14419378
b3434,5.275326925,5.736330967,5.514449046,5.231128705,5.413450634,5.501600977,5.556618133,5.30298273,5.117636131,5.244201353,5.459799318,5.417034017
b4476,1.959786317,3.38987126,3.05779185,3.3124972,3.194434976,3.192559714,3.099807343,2.365284368,2.073592073,2.211762876,2.319216371,2.289158231
b3437,2.64747358,4.066375191,4.074261582,4.254220844,3.928536634,3.903344011,3.980165838,2.630999756,2.550713012,2.970778448,2.817306486,2.870427592
b3438,6.517201018,7.041536712,6.975280833,6.986893239,7.093424577,7.079693957,7.10543798,6.359487792,6.420802464,6.286686913,6.439508276,6.441199574
b3439,6.055027428,6.010395914,5.929850864,6.046450372,6.303928199,6.036265606,6.14941277,6.117378744,5.926319438,5.99154146,5.988742662,6.103985645
b3440,6.654691818,6.600907404,6.477309136,6.471590165,6.725130265,6.694655854,6.741329018,6.594007477,6.626928238,6.583557745,6.534777656,6.604877022
b3441,5.344377039,5.558919984,5.307226018,5.410716101,5.823040393,5.683225483,5.756843075,5.049777095,5.036468549,5.034436693,5.110061133,5.269669461
b3442,0.585172442,0.314143333,0.411479115,0.397889589,0.11189798,0.307386905,0.564167503,0.27677416,0.097878139,0.192151471,0.286438901,0.367326873
b3443,0.42267252,0.0,0.0,0.24987481,0.253494624,0.0,0.25091736,0.0,0.223051271,0.0,0.0,0.229782675
b3444,0.0,0.0,0.0,0.0,0.0,0.745243382,0.0,0.379768885,0.67783531,0.383263793,0.954706507,0.389191098
b3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22235272,0.0,0.0
b4612,0.622996725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621391106,0.0,0.0
b3446,4.204879882,3.377527154,3.145810679,2.920078542,3.223546505,3.250009577,3.649360588,3.759137592,3.784249344,3.608554092,3.334222716,3.915938517
b3447,6.512434769,4.977165268,5.077335562,5.102251479,4.865381009,4.767417172,4.74347749,6.662190936,6.609939115,6.719917442,6.430011089,6.536678385
b3448,7.069849711,6.411362756,6.383740258,6.384895085,6.008766966,5.763615991,5.983256235,7.192845959,7.114411887,7.242671134,6.794354941,6.899802483
b3449,5.368547525,5.291509354,5.455744909,5.516966328,5.470051588,5.379928167,5.403559427,5.714208932,5.642306743,5.70106182,5.739780522,5.611828412
b3450,5.264720789,5.002944249,5.116819984,5.230111044,4.991282971,5.135765093,5.131989816,5.353603643,5.328387654,5.445595334,5.356607827,5.398378608
b3451,4.561104308,3.929719549,4.143524517,4.225224504,4.025521054,4.124030558,3.725345937,4.486507051,4.548619428,4.402732114,4.538626538,4.473457563
b3452,4.838412182,3.885681449,4.010612279,3.814670389,4.074464743,3.842670929,4.003300022,4.673670917,4.818396635,4.560944367,4.813454219,4.573504391
b3453,7.264583412,6.488362694,6.615596793,6.686407425,6.613091145,5.912637881,5.889017211,7.338615922,7.383423366,7.373119076,7.121889684,7.216885752
b3454,7.332029387,7.09285539,6.864672089,6.7440559,6.750487985,6.658060523,6.609782969,7.803050115,7.833388605,7.843367267,7.630566225,7.482802393
b3455,7.850658574,7.314909906,7.10513281,7.010976264,7.088262329,6.897652258,6.780957205,7.929822163,8.07672116,8.029355457,7.896323287,7.843531215
b3456,7.067174485,6.390405788,6.277559286,6.270047793,6.260521605,6.092846719,6.177321885,7.373255823,7.367221273,7.393854255,7.141678519,7.222987432
b3457,6.350773465,5.965059267,5.754782087,5.768667269,5.835606249,5.520421151,5.649525386,6.945950539,6.937828952,6.920438541,6.779334428,6.700205621
b3458,8.116003581,7.245369678,7.226193694,7.220794624,7.319511675,7.010807266,6.990255479,8.134235879,8.219434332,8.187543185,8.067484968,8.067870079
b3459,4.359446445,5.123524925,5.116613436,4.785057659,5.176390422,5.264033426,5.180385815,4.487198425,4.380509576,4.473440325,4.46784776,4.497550452
b3460,9.622665472,8.388459345,8.398457779,8.358797981,7.741427738,7.580830526,7.358501346,10.07696459,10.26392939,10.26500609,10.37042924,10.2476805
b3461,8.179496427,8.964003191,9.164896576,9.020684366,9.061986024,8.815321679,8.998342236,8.268526176,8.28503605,8.30294291,8.28460631,8.314122036
b3462,5.853093085,6.079517408,6.136597783,6.043686694,5.902337189,5.895167668,5.962458052,6.079623943,6.131076131,6.211772617,5.988998042,5.974992643
b3463,6.381318262,6.687022635,6.841893028,6.642750681,6.72838677,6.618082763,6.718259333,6.847638953,6.884548129,6.76434336,6.648808626,6.599042324
b3464,6.211114448,6.365688809,6.451835624,6.415040586,6.4416215,6.530593687,6.381769592,6.17741282,6.304784979,6.268918081,6.490455222,6.405135865
b3465,5.655163312,6.016531398,5.740665498,5.737941805,5.950509321,5.909034585,5.98937651,5.531246445,5.463191056,5.48835565,5.79832203,5.592230711
b3466,5.419993389,5.785993491,5.612362135,5.412878505,5.325190706,5.384941295,5.37152091,5.400831089,5.330421024,4.933093969,5.189202009,5.491823833
b3467,6.393706198,6.08020738,5.871805156,5.790348255,6.133416763,6.011491301,5.981066388,6.194992759,6.281446179,6.302288357,6.332704545,6.266217727
b3468,6.739914188,6.180190995,6.177341121,6.159187045,6.487290316,6.487187113,6.547391769,6.587596692,6.723500377,6.596503188,6.801433814,6.704904531
b3469,2.20209004,4.507071501,4.468994327,4.571296781,4.756520906,4.514508014,4.777495518,2.174727027,2.095728733,2.245738626,2.276973733,2.277304094
b3470,7.660926947,8.078578426,7.910766074,7.862532131,7.972012909,7.897734608,8.019016509,7.550724139,7.353143667,7.466135891,7.633268337,7.507849721
b3471,7.473501253,4.776828809,4.572085867,4.350209366,4.391483792,4.773129294,4.699910964,6.717032153,6.854259672,6.659993799,7.195149419,7.287950567
b3472,8.318003899,8.081385778,8.105445372,8.011217948,8.173984372,8.084475533,8.261420825,8.003345087,7.938325075,7.942679055,8.366368067,8.292118244
b3473,4.721700238,5.726923607,5.571807507,5.419801921,5.734074744,5.797797463,5.675365753,4.504582634,4.587079474,4.382545726,4.777813414,4.826086421
b3474,5.541508884,4.846562092,4.795750098,4.770773722,4.612018428,4.428354371,4.281562699,5.853829445,5.835967865,5.816326704,5.655464734,5.564205983
b3475,6.563227086,6.388211734,6.265650975,6.204609224,6.278919091,6.267230731,6.435566576,6.586876213,6.689130672,6.509782807,6.386177651,6.548251765
b3476,3.130345463,3.72259638,3.315581928,3.30959813,4.152449814,4.626509152,4.717758522,2.112537592,2.19323364,2.453948681,2.900456921,2.877526736
b3477,2.190988408,3.152397404,3.124457681,2.932939396,3.593128151,4.319109129,3.947496209,1.897802776,1.991950766,2.215287948,2.404036113,2.026786572
b3478,2.244204067,3.36254141,2.999764717,2.951266342,3.493261412,3.828229436,3.643891988,2.16605597,1.879471844,2.177758624,2.418648796,2.661933385
b3479,3.278049524,4.285135409,3.930034635,3.936993995,4.358551481,4.543770411,4.280780926,2.610293215,2.77444975,2.98482893,3.242154843,3.084956254
b3480,2.730665371,3.529064816,3.460145704,3.188957577,3.851209614,3.992576129,4.113771616,2.620467497,2.098229422,2.558574002,3.048405449,2.702013256
b3481,5.805031608,4.963659056,5.144178814,4.923117463,5.514255213,5.434659058,5.290106672,5.649790661,5.545516781,5.646595244,5.661002641,5.671332488
b3482,2.431765795,3.186281305,3.194205779,3.215164382,3.048376009,2.989098389,3.03034438,2.217053772,2.367828259,2.306091732,2.314213425,2.27906422
b3483,1.211898542,0.997039146,1.00959998,1.560780601,1.31365535,1.433605317,1.153399587,1.330602814,0.719483237,0.9067609,0.535602235,1.079181216
b3484,0.973275203,1.633274369,1.527231932,1.794863735,1.84497654,1.721680332,1.408187952,1.016765035,0.662051418,1.265090906,1.416885862,1.187675002
b3485,4.575396844,5.760211057,5.745826688,5.807328795,5.617414722,5.578521126,5.618953872,4.70291585,4.765011804,4.965053511,4.713793198,4.511170001
b3486,4.610810114,5.96500442,5.855241761,5.926908634,5.886119524,5.831358094,5.882141544,4.702161801,4.646663238,4.834618629,4.701377337,4.691189523
b3487,5.748870107,7.09781576,7.037236916,7.026426152,6.883569685,6.971758217,6.864370677,6.077605073,5.799887633,5.958360706,5.962096721,5.966675366
b3488,2.003897269,2.162056575,1.909665071,1.846141344,1.952600509,2.208685072,1.983602252,2.19681361,1.888577405,1.904017733,1.828914415,1.942456645
b4660,0.451005606,0.50228562,0.569773537,0.368763807,0.670562573,0.431289825,0.495283559,0.445763438,0.207275855,0.073492926,0.460453938,0.456579465
b3491,3.03579011,3.197155166,3.036690436,3.004088862,3.204334045,3.180305626,3.025724747,3.743293037,3.622710828,4.020905042,3.080513092,3.067972148
b3492,4.450892491,5.231037226,5.100843772,4.984474144,5.125492833,5.291574264,5.100056595,4.265978561,4.321076787,4.150143429,4.556363513,4.681013197
b3493,6.96793002,7.055288031,7.157570336,7.066583909,6.871193988,7.029645111,7.150233914,7.09890995,7.05626935,7.185511249,7.076365086,7.056694161
b3494,8.249843932,7.820646858,7.712531619,7.696519968,7.624949755,7.282679538,7.092236853,8.634874224,8.591533971,8.555270576,8.203961547,8.180955121
b3495,11.64115676,10.62564817,10.62232214,10.63710006,10.93822588,10.70274674,10.78077706,11.54150002,11.59689202,11.56179677,11.57587572,11.57248665
b3496,5.351662984,3.996281932,3.896989576,4.154692814,4.266098713,4.032405542,3.944169261,5.529037765,5.585325725,5.452587376,5.263121592,5.316056804
b3497,4.95873383,4.430867265,4.660390647,4.531532401,4.521796211,4.688578205,4.613341158,5.308574076,5.261910832,5.412833897,5.17752109,5.294608176
b3498,6.968698776,7.117529778,7.009038835,7.030743814,7.23310304,7.086315943,7.161177669,7.01514658,7.056432699,7.028709326,7.008997388,7.074052799
b3499,6.218341858,6.653765065,6.589764581,6.553670842,7.080416565,7.142229261,7.220436301,6.121426514,6.149761203,6.096896014,6.137893548,6.25413207
b3500,6.708114025,7.304536003,7.30538038,7.267769821,7.693366265,7.58904571,7.696836056,6.830138744,6.85189047,6.845047626,6.839067929,6.754124002
b4613,7.184184832,6.22845533,5.851692965,5.510154823,5.790103977,5.877049036,5.74451402,6.75300728,6.773220421,7.022092017,6.577932369,7.01344863
b3501,3.146314989,2.954542824,3.370646413,3.320549571,2.997049377,3.391014614,3.634820895,2.385727976,3.002501041,2.397902518,3.289480102,3.413750924
b3502,3.021282041,2.696972177,2.633070472,2.654689597,2.987081656,2.990047659,2.386202018,2.695197895,2.951697408,2.750419722,2.825531226,2.799653893
b3503,4.673770138,4.421085593,4.046889206,4.508023556,4.253956793,4.447021844,4.428149179,4.47676765,4.50839663,4.588923175,4.72950988,4.282248094
b3504,0.27082514,0.209415364,0.212827411,0.106315957,0.208352305,0.384026215,0.38658357,0.346656856,0.182990918,0.095741135,0.276855836,0.0
b3505,7.20261612,7.358468915,7.20219823,7.262218461,7.371959255,7.230812424,7.158193939,6.896904021,6.966056856,6.900893877,7.103877753,7.066422044
b3506,6.87097509,7.300545197,7.116583965,7.186059539,6.856408003,6.687156285,6.69565549,7.632616583,7.666511808,7.971692426,6.582522783,6.743034659
b3507,2.166917033,1.815860259,2.572049406,1.794089959,1.95050172,1.995577516,1.870372498,3.089671557,2.885657269,3.412491424,2.087789447,2.374279628
b3508,4.411606633,3.865299512,3.734477646,4.138507701,3.549885111,3.875945312,3.813523946,5.36266428,5.356740893,5.765458353,4.315731341,4.292541515
b3509,9.184229888,8.883581715,8.815445972,8.922027369,8.763389612,9.014789639,8.78075548,10.05208105,10.07643271,10.36893941,8.922899795,9.045572581
b3510,10.31872706,10.44683711,10.32716325,10.35296582,10.20491867,10.18527252,10.12353538,11.27418233,11.22950981,11.56087677,10.09647403,10.30054954
b3511,6.846733461,6.7475453,6.580977879,6.526006396,6.553481758,6.46163462,6.390131693,7.65536717,7.515650017,7.8948266,6.492245013,6.607379555
b3512,5.76698573,4.749179689,4.71378908,4.840787951,4.598783865,4.836572708,4.91680589,6.467936709,6.321960595,7.057223656,5.437599468,5.700110938
b3513,2.84483374,3.22322545,3.05462993,3.397594949,3.124077226,3.204798362,3.33551571,3.547713424,3.611290178,3.981403058,2.768466426,2.877195523
b3514,2.680575179,3.325734589,3.266379512,3.164442977,3.278341362,3.359018079,3.222532276,3.381503222,3.353683912,3.572378121,2.833015735,2.679603798
b3515,6.513748138,6.104402491,5.736352898,5.956991883,5.933791943,6.291336551,6.163603295,6.931658637,6.941714854,7.066743457,6.302075928,6.380252401
b3516,7.837521655,7.405132683,7.265108368,7.406035405,7.543496722,7.63960374,7.586879433,7.911499186,7.995542427,8.041312587,7.581324402,7.65654684
