"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12"
"b2688",0.0170224514954904,0.0195164916877573,0.0104663387665984,-0.00424289123193097,-0.0251867757505128,0.0062156445126162,0.011023268843952,0.00577468214012006,0.00266671669608621,0.00771752012721726,0.00682946909430272,-0.000401253131577593
"b2697",0.0195445588669405,-0.00357398929908138,0.0191659659818169,-0.0110790707650803,0.00930502346193634,0.00738406381340157,0.0017289699327329,-0.00139427645968565,0.00238001776543862,0.00177348771421968,0.00386398367809754,0.000310874298981249
"b2701",0.015151976927188,-0.015369862806599,0.00636381524896175,-0.0247047593382529,0.0101592648675676,-0.0303837488507512,-0.0212511906274764,0.00767912117558479,-0.00434700941714965,-0.0154307445449287,-0.0196186295957492,0.00129265120438343
"b2705",0.00928891572155006,0.0264745417009637,-0.0140327080362359,-0.00755950913692256,0.0153818249233614,0.00518168425997233,-0.0103839200633358,0.0289076772320074,-0.0437463217019036,0.0329370089717467,0.00611782167872724,3.52087695154529e-05
"b2706",0.00272236115110309,0.0055278579388155,0.0252931934302412,0.00952814637916574,-0.045501837361678,0.00865850130362717,0.0229606604492181,0.0263970096375014,-0.0605835299472906,-0.00206711928325569,0.0110077400913248,-0.00362580071652318
"b2712",0.0184386536598823,0.0132095514229371,-0.0157883289190055,0.0132245352761592,0.00460054554784505,-0.00787115285872893,-0.00898812220609049,-0.0141780814573434,0.0130872577080969,0.000532883011975916,-0.000370076451577779,-0.000509090892023514
"b2719",0.0100979015662279,0.00540334282652854,0.026407298508661,-0.0203568465672609,0.0347660642835625,-0.0105336716978348,-0.00963100705694589,0.0232124719034055,0.00115503296319954,0.0493716872128612,-0.0243795388123724,0.00277243335211964
"b2722",0.0108808350944579,-0.0146618156854972,0.00219554607505411,-0.0124336377802617,-0.0184631080209506,-0.0608005260414409,0.01120984362085,-0.0107350033984257,-0.00365178408688203,0.0198811892456847,0.00488731868605421,-0.000427956563584928
"b2724",-0.0134601276832725,-0.0100128540666343,0.0251763389922374,-0.00397457426707099,0.018784266559443,0.0151116715812808,-0.0101677653807682,-0.030792682902008,0.0454235918273789,-0.00770149064564397,0.00873708782723458,0.00108523664441177
"b2727",0.019145176211671,-0.0175028176761925,-0.00263322901879816,-0.00567182242872895,-0.00184056873446901,-0.0061368575153639,-0.00410469227248191,0.00401710338302474,-0.00299062839574212,-0.00103925842847887,-0.00735380502922755,-0.00150207602509607
"b2729",0.0189450652163286,-0.0103215590133095,-7.34701320738099e-05,-0.00194568200419231,0.00500889285289652,-0.00576226474545979,0.00418197430716593,-0.0199982639219044,0.0108917965526851,0.0143029586988309,0.0269292371103837,0.000556077612425418
"b2730",-0.00471093732056586,0.022709702410419,0.0367282529322391,-0.0310971674127241,0.0211475720377902,-0.0011071136825934,0.0184537248629962,-0.0120074811531503,0.0177243248725099,-0.0204083876587663,0.0173249462701962,0.00173348664383782
"b2735",-0.017770017921238,0.00923143248870247,-0.0242333636533414,-0.00299455503105257,0.0184954489819323,0.00118520759742609,0.0124500631026615,-0.0176138149566074,0.00261525542892901,-0.00447279118104655,0.00222487562318838,-0.00135218439347134
"b2736",0.0054040869151455,0.0145429556886919,0.0079830866287329,-0.010607728836814,-0.0436934793477034,0.00539765610890801,-0.0323417873104908,-0.0172389913090672,-0.0576377614378226,0.0153810004531126,-0.0174825496302982,-0.000807480958998738
"b2745",0.0188251068277197,0.0092837082625779,0.00749507810662985,0.00545490924408761,-0.0225171148823665,0.0130145903122368,0.0020645271041938,-0.0114771343325055,-0.00321076494580173,0.00356145110913073,-0.0169545310157933,0.00120584019243943
"b2747",0.0162947697101474,-0.00857428195451202,0.0171002349761832,0.0309550916041942,-0.00657619909633214,-0.0156062227093031,-0.0139389904395038,-0.021154576570992,0.0114597015515897,-0.0068967590553553,-0.00660104348086279,0.00121789211223954
"b2751",0.0201438497140599,0.000955365487312173,-0.0177443449250987,0.00231495914301454,0.00510584410621869,0.00245519793301372,-0.000497782330624012,0.0045612713333909,-0.00254913535659991,0.00215517370793673,8.94845978125397e-05,0.000494935550144532
"b2753",0.020637330224666,8.78832399199268e-05,-0.00232573349838245,0.0104375626207499,0.00198736642569444,4.77151287018495e-05,-0.00286570386951122,-0.0049343579536306,0.00787019439142635,-0.00584202184251344,-0.00756177294196185,0.000204713959519707
"b2756",0.0177461677215203,0.0080746383018426,0.00773509382753692,-0.0197158949149285,-0.00847425730414308,-0.00906878408887276,0.0102417027222691,0.00816873955203703,0.00803582797645901,0.0387363000917094,-0.00026312498746267,0.000719436322571799
"b2760",0.0126036974537846,-0.0132769837924545,0.00607999607221014,0.0230126185518696,0.0189441624544604,0.015806720338166,-0.0445203854339722,-0.013782557426429,-0.026390750579014,-0.0226358959232478,0.0059060658596191,0.00124464978825944
"b2765",0.015736064637974,-0.0204428718688412,-0.0186837889235016,0.00974213582412475,0.0147221125553748,-0.00343490022142639,0.00899956030970686,0.0275271020402159,-0.00886374710436979,-0.00296692900321276,-0.00969156763546089,-0.00182848272555364
"b2766",-0.0114317074613162,0.0105828429230582,-0.0459223121847729,0.0141821208044626,0.0103377109718919,-0.00501410472900646,-0.00377861951183292,-0.0259881057418741,0.0106347327152497,0.0153821531320709,-0.00216925762703033,-0.000675913865722959
"b2777",-0.00100003194160316,0.00961231674838946,-0.0104889234344529,-0.0206074737496302,0.0562405503172763,-0.011964638082766,-0.0128866308301717,-0.0511764050082583,0.0242775734547734,0.00855636872162043,-0.00200622483855343,0.00412236665686691
"b2786",-0.0124346879098423,-0.0204110450493466,0.00271290408281735,0.0299527430818337,-0.00735749155115189,-0.032006542002804,-0.0275546366366536,0.000990689974006118,0.015784986587462,0.0153483646825341,0.0120432889950346,-0.00105801924365959
"b2787",0.0143467591905331,0.019670949624057,0.0131577058344349,0.00885899547235256,0.0346963363282623,-0.021772937416985,-0.0151877113668481,-0.0033977467929067,0.00950310803417991,0.000969081047682474,-0.00956539393877132,0.00218820584732143
"b2798",0.0200242439209161,0.00852468863325254,-0.00865631932745798,0.00345596501894575,0.00338927350754793,0.010600409003778,0.00400740738733822,-0.00460560038677784,-0.00214568104056629,0.0114327787999939,0.00916395113101233,-0.000504318013214748
"b2799",-0.0127245275564314,0.0275413909377803,-0.0307319144841015,-0.00748701656716175,0.00859371935498515,0.00593618607380277,-0.00189151294072427,0.00155973540519411,0.00494837084892249,-0.0100141096706451,-0.00742083508271631,-0.00129239764942025
"b2800",-0.00844478078505401,0.0207912107040022,-0.0449676054140857,-0.0206228945404927,0.00649712148256403,-0.0118888829340539,-0.00258512879347022,-0.00364494004896042,-0.012884212248719,-0.0208214270047462,-0.00229051197357296,0.000621941705064244
"b2801",0.0116176657129855,0.0207061205603268,-0.039412127280854,-0.016514861242852,0.00276210521176886,0.0143149089976004,-0.0117290584583411,-0.00853033967099521,-0.00210047328632967,-0.00620461192302734,0.0151867359716516,0.00357407191850469
"b2802",0.0200779653173433,0.00568790737757017,-0.00961856776096912,-0.000262573976041152,0.00640253837119097,0.00938924282405046,-0.013904054031477,0.00410093063659451,-0.00805981364771434,0.0042967837626074,0.00424918976446226,0.00111962723425336
"b2803",0.020406758054409,0.00246319612554831,-0.00344673545711283,-0.00623787893371208,-0.00102740602816976,0.00493099378437543,-0.0151246826725227,0.00794966058998692,-0.00488515294758433,-0.0052552075105205,-0.00771268755591562,-0.000478875214162129
"b2805",0.00824377821630583,0.0335785539543529,-0.0293013176308876,-0.0186436276696191,-0.00205387203040605,0.00395067592080475,0.00531195142523198,-0.0138014782443737,-0.000822862386369961,0.00295930652459398,-0.00840442992566374,0.000311399859642094
"b2807",-0.0110936684859339,-0.0183090106516848,-0.00416471447812726,0.0295148490783276,0.0390030572400467,-0.0139895232543817,-0.0316569698088936,0.00454680858550875,-0.00251787140927078,-0.00215005966752136,-0.0152541700656235,0.0011723486528927
"b2811",0.0204511231456283,-0.00376561420572401,0.00515298076045967,-0.00972252240642526,0.00129568378290215,0.00591275609755185,0.0105416957694739,-0.0020391740231049,0.00628848579035377,0.00382166820696523,-0.0045851697764428,0.00135776482816531
"b2820",0.0195116667229267,-0.0125308538121138,0.00304404834657948,0.00307652368799526,-0.00979552837476203,0.00164818529796235,-0.00455360495001407,0.00302634344051615,-0.0088543615369844,0.013436864317159,0.0151638194713308,-0.000869862546904065
"b2830",0.0205479237588238,-0.00013541829627291,-0.0113434944003008,0.000619231444369407,0.00537082698036362,0.00460202733475123,0.000537737325451708,0.00112370850953681,0.00550241299363041,0.00758390116548346,0.00294193142941159,-0.00117137490235491
"b2833",-0.00964747487385193,0.0321939437465775,0.000137197137959938,-0.0276140760442654,0.0149443162241467,-0.00528052807393601,0.000793046207239214,-0.00943066913923434,-0.00957387896069618,-0.00507088359077217,0.0338892497661102,0.000297895605543131
"b2834",-0.0144454404521556,-0.0234872551304849,0.00359421680052438,-0.0339725802479999,-0.00222912457672763,-0.0121481126387541,0.0117859056812299,-0.00360582414392796,-0.00953344745878414,0.00655178104100564,-0.00506867660362108,-0.000247118067941733
"b2837",0.0163349981141664,-0.00880574074474196,-0.0117398304434768,-0.00845687848812675,-0.0338083828988253,0.00193265122733496,0.00194241632471985,0.02870324869295,-0.00395292814977718,-0.020036669029049,0.0151593014941123,-0.00201150590928209
"b2840",-0.00753609413113621,0.00454732803548548,-0.00140473184528315,-0.00433881500552899,0.0465819346660976,-0.0429303160962823,-0.0149843373229989,-0.0158782576417733,0.0281665921628659,-0.0377249048259309,0.0223754905951143,0.00129190860120112
"b2855",0.00423388901344271,-0.00928462868105306,0.0406514506850101,-0.0391733415081382,-0.0205094562157539,0.00870381468383488,-0.031750935763495,-0.0202139641040077,0.0120115555278252,-0.00485841001452703,0.0105824094282097,0.000372171257900506
"b2865",0.0167954679176851,-0.00905118204252109,-0.0334585029235996,-0.00482031610826087,-0.0116553345257127,-0.0116796681330256,-0.00166589141571782,0.000317023848788037,0.00793982754360075,-0.00858971304113397,-0.00835700801064584,-0.00170153350097057
"b2870",0.0091179683115489,-0.0261207017227915,-0.0369272268030385,-0.0163826439212202,3.6229880400531e-05,0.0152535483056592,-0.0147609054281989,-0.0199718121829606,0.0122860163531682,-0.000919970959881555,-0.00287092377452981,-0.00176858945237816
"b2876",-0.00338146619166229,0.0200565927105305,-0.0445720489723173,-0.0288966502035645,-0.00343189341735567,0.00143282986502089,-0.0256686425718574,-0.013338977918448,-0.00860014281201829,-0.0136950023966137,0.0236564492983333,-0.000108310351063815
"b4684",0.00362792234046195,-0.00213975974383054,-0.0161803053834877,-0.00563645865411436,0.000279616266316626,-0.00974749603274595,0.0683262668161538,-0.0473605749321221,-0.0243191018878086,0.010527067005534,-0.0223413524301943,-0.00211887299439108
"b4753",-0.00182670998524226,-0.0223973322193987,-0.0183312173390138,0.0129098979117799,0.0429534804582167,-0.00443473928836556,-0.0361105334766593,-0.0404043699745641,0.00540896157838989,-0.0108767905043908,0.0149027301650466,0.00394637876691407
"b2892",0.0206629140646795,0.0045707364276203,0.00543330583332091,-0.00136395331422898,0.00656533235426217,-0.00336153679034829,0.00604246165908232,0.00565600841266798,0.0032246077358627,0.00183371963000552,-0.00293614896825101,0.00240246467598771
"b2895",0.0200378472792618,-0.00795717032895012,-0.00995032898070353,-0.00272655543463159,0.00741388254475773,-0.00477949671315014,0.0131999675821203,-0.00135163772139426,0.0060247812393411,-0.00107496028269341,0.00409418689821812,0.000259638280675296
"b2896",0.0206203493643318,0.00633565649942527,-0.000556463692960599,-0.0013963404332977,0.00288331239770658,-0.00295133397302072,0.00512877725771273,0.000201330770660866,-0.00653249521842902,-0.0060805922822946,0.00907489685296668,-0.000372328697390374
"b2901",0.017581576715854,-0.0134324152720118,0.0143006185591636,-0.0133173940708973,0.0263499173872291,-0.00186952884205276,-0.0115587534470713,0.0061676887234326,-0.00585217489653192,0.00631761111529962,0.00266633718653635,-0.00042153465381148
"b2903",0.0196713815301941,0.0124925908505026,-0.00591587232565392,0.0104475147808309,0.00634054558781509,-0.00653776848273398,-0.0045106106603522,0.0041120791268759,-0.0049582334579454,-0.00464081421117096,-0.00457326895479132,-3.26616356793894e-05
"b4754",-0.00271002591063331,-0.0225514903884976,-0.0219685800628577,0.0153437081106004,-0.00694642931073619,0.0317132785809632,-0.0367968828698304,-0.0128980112655783,-0.00914308699633588,-0.0525343779963617,-0.016511758844043,0.000821959122448486
"b2907",0.0205954563175547,-0.0022619833099064,0.00603210588109698,-0.00916871336640355,0.00183709402777185,-0.00241007140165921,-0.000283860133644641,0.0111021288614124,0.00143503234759346,-0.00339141834017666,-0.0025253432886381,0.000481581833529724
"b4665",0.00921989333964335,0.0143257955177991,-0.00503100088790549,-0.00407333496200058,-0.0245187070010235,0.00280334213032818,-0.00398904976530332,-0.0282773035277986,0.0151539230831136,-0.0728541670515393,-0.0257105900103514,0.000948623061577695
"b2917",0.0181279966172396,0.0128585939740754,-0.00131370652782092,-0.00753472010399461,5.97605549937714e-05,-0.0119086915351072,0.017647566695854,0.0248708629052154,0.00200602493576324,0.00678008296022816,-0.0233293450389927,-0.0018018448224301
"b2920",0.0196466199799338,0.000160814449873112,-0.0116171979992444,-0.000503103838806053,-0.00381587101361764,0.0143142955278245,0.00379902773957896,-0.021028073679195,-0.0027875574803305,-0.00941954923948857,-0.0123033528855827,0.00164627658434233
"b2926",0.013869243466046,-0.00261746544943775,0.0203911864277145,0.00173750003585183,0.0461260125251387,0.000897362173190216,-0.0329103817249475,-0.00221001995489641,0.000414729887353819,-0.00650037193970129,-0.00708298720202873,0.0016788821623131
"b2930",-0.0103061682901367,0.0228765394536015,-0.00258198625625086,-0.0109321347854189,0.029708823524335,0.0301469573525948,0.0101578069150626,-0.00952447189585144,-0.0306202746130158,-0.0034578424294281,-0.0390636515169974,0.00204363226245453
"b2938",0.0175688853919853,-0.0210234335325163,-0.00590749793889992,-0.00411838422249504,0.00956139130816185,0.00524426135746441,0.0197999262152565,0.00539876793149765,-0.00395146122736249,-0.00430418474419073,0.00741355109242818,6.31794406071864e-05
"b2939",0.0174770595106075,-0.0111693525090316,-0.009982197721089,0.0160081281758362,0.0159825696011959,-0.00293888330639506,0.0138649262228612,0.0168545080765024,0.00990729364957318,-0.0264638104261185,0.0158467777776731,0.000142361606571029
"b2945",0.0184341208397857,6.35729954141834e-05,0.000519904081422317,0.0114978375466015,0.00550030039738879,0.0305107587963115,-0.00202504521211165,0.00466766449244815,0.0122058683768769,-0.0270092475759721,0.00760369450236363,0.00190823239180943
"b2948",0.00896418414863193,-0.0124865899956564,-0.0202464901704709,-0.0251891257901558,-0.0282069598525848,-0.0323703826314791,0.0294600139632541,0.0201478339696767,0.029548669441119,0.0238030692268463,-0.00665253508719144,-0.000895706056794123
"b2955",0.0203301186917627,-0.00596053344500913,0.00299692972917083,0.00525980083604899,-0.00827131892886435,-0.0122748955021095,0.00618867025358407,-0.000603100308800351,-0.00141304375592529,-0.00781952862735507,-0.00420789711730532,0.000146684169065443
"b2956",0.00500208945519687,-0.0298902825110268,0.019619553169616,-0.0168724264547021,-0.0109070708839609,0.0141653286928564,-0.000224565454574421,0.00601023259752899,-0.00387342728458547,0.061103404323688,0.00137800039819662,-0.000933662946021593
"b2958",-0.0201006769470904,0.00768252198453511,0.00222294375627456,0.000764620823665907,0.00531839012967341,0.00649865729844029,-0.0152708467255643,-0.0132496846701291,-0.000680251290544565,0.001909424401693,0.00296070397455004,0.00230416512168382
"b2959",-0.0206347306786414,-0.00170308204421936,0.00335775285745496,0.00318779559672836,0.00584083739132085,0.00217034665643023,0.012631914434475,-0.0043521933250378,0.00152345608695099,0.00465304242655245,-0.00618233162417679,-0.00100393140357928
"b2965",0.0188423805414009,-0.0121725217125136,0.00413662389625523,-0.000269414192201369,0.0115506549414059,-0.0102339437774974,0.0214248108380694,-0.0152387347691232,-0.00738376026994033,0.00535940868877047,0.00343032060834515,0.000853922585773794
"b2970",0.0168348002827248,0.00630933701490303,0.00314128158591129,-0.000503233891644246,0.00682606028517718,0.0113275882018904,0.0129023875434354,-0.0350529434156444,-0.0335334624095091,0.0157903078244115,-0.0241411150492342,0.00208964814523749
"b2971",0.00268681610396815,-0.00998397214604002,0.0149231466818968,0.052016106058515,0.00771497894782247,0.031961296011836,0.000895933990432468,-0.0215420879368926,-0.0189009962709416,0.0348461260775516,0.0321768755489611,0.00193427673214754
"b2972",0.0159658266969341,-0.00499679039047776,0.00231905882607328,-0.0240983609946463,-0.0317796779802347,-0.00716490340929817,0.0190336388302494,0.00893188445569621,0.00820759728909066,-0.0304598330230248,0.0115161407764061,0.00100239015880984
"b4466",0.0153059344315604,0.0143022025711733,-0.011892664153942,0.0333614602520797,0.0104288943939895,0.0257555578000507,3.47680536009194e-05,0.0027847605470527,-0.0100069639995327,0.0109856576748756,-0.0150752599973371,-0.000324855192693327
"b2977",-0.0183776204891633,-0.0106930335320758,-0.024893317128686,-0.000788529285455117,0.00463746001136438,-0.00773902322688385,-0.0114333567736757,0.00669087668108043,0.0013233631315889,0.00203680562106707,-0.00698775569286328,-0.00101661733677962
"b2979",-0.0191815737121986,-0.0101877025265791,-0.018647684995263,0.00657153812178595,0.0116055688118843,-0.00246811556213137,-0.00636856708739619,0.000811283862126838,0.000148886982749291,0.00126458341221878,-0.00525657760041122,0.000110936771563037
"b2985",0.000106836541811905,-0.0298598376973485,-0.0228267293990251,-0.00993344816203808,0.0180764542536038,0.0351387936405714,0.0161140548310978,-0.0171340589356448,-0.0176800896868306,0.0279201070425019,-0.0270119437967704,-0.000530656339066854
"b2986",0.00231275660694061,-0.0258041888342028,0.0263635704256387,0.0334699824566208,0.00965549342679521,-0.023301116255428,-0.0162598854034956,0.0103819152776009,-0.0429579902602747,2.53054329800896e-05,-0.00982989370833604,-0.00181123973879083
"b2997",0.0206082047412427,-0.00687307210650509,-0.00466339714263152,-0.00631125165249742,0.000352338871189569,0.00135444097489077,-0.00495547149954604,-0.000469927802180161,0.00019739270653772,-0.00206651084443955,0.00418344188004488,0.000182220837540533
"b4755",-0.00902602672709117,-0.0145382921280374,0.0197253202013274,0.0108925812635086,0.0436337218527546,-0.021034976795637,-0.0155306412954327,-0.0223781770161186,0.024538135719395,0.0358387056207608,0.00963565205816822,-9.32346437892926e-06
"b3009",0.0201044551962573,-0.0029439672191012,-0.00826762781658404,0.00944070656295344,-0.010697792453548,-0.000892033616692864,0.00411651914447745,-7.47152718412838e-05,0.00459898963571589,0.00864225588225542,0.0170234153946797,0.00213321017703419
"b3011",0.0202265496721074,-0.00247522575674663,-0.012004704488413,0.000702815612638178,0.0121511688295265,0.000127953541129968,-0.00736084539449323,-0.0012138030495541,-0.00692140385742836,0.00732120712508396,0.00246848319172375,0.00249473941040394
"b3013",-0.00863632491037457,0.0114166092434506,-0.0266522289956359,-0.0351985409194088,-0.03660116497908,-0.00101586413779201,0.0221593694122212,0.000238426771318886,-0.0196122823425236,0.00512521365872887,-0.0323313079134385,-0.00295785986327881
"b3014",-0.00906435196436589,0.0226570467495316,0.0244816273827745,-0.00161411947857204,-0.00460911051485204,-0.00192074158018444,-0.00572977388383238,0.0201601034428891,-0.0218087380907417,0.0376128738979732,0.0518295375353407,0.000459810544629508
"b3026",-0.0188620124272334,0.00100493422032328,-0.00768882040319375,-0.0152703614606689,0.0101073174756052,-0.0257521911845995,0.00337239693448924,0.0165311852112589,0.00730291572683409,0.00682668100456626,-0.00131809788980357,0.000381436780077662
"b3041",0.020478481599937,0.00197309035989639,-0.00979831063156905,0.0028906033298921,0.00454777722418291,0.0125232368697583,-0.00239155855921017,0.00209290810373284,-0.00236723962751752,-0.00343255869793689,0.0011571337834254,0.000456057333569059
"b3042",-0.0139907513538875,-0.0313984024080993,-0.00178302478279383,0.000198073983300439,-0.010232462470985,0.00734857525804018,0.0175165087814252,-0.00857173986620283,0.00569015638436558,0.00348217578968975,-0.00572781485265054,-0.00283514625237924
"b3043",-0.00786109353168446,-0.0319031050075583,-0.0197525411585444,0.00037703181485354,-0.00230214151221925,0.0286576498515042,0.028412077386866,-0.0178782353208776,0.00960607568200777,-0.016910811267616,0.00272618439352361,-0.00367624914160031
"b3048",0.00315416734663746,-1.03433873724812e-05,-0.029640024867421,0.0253071646704697,0.0288030092577271,0.0209119322202501,0.0460746674254825,-0.011138238426826,0.0209503303837618,0.0169234306162666,0.0429955302207615,-0.00158209526896022
"b3051",0.0188911953625552,-0.00716465910987445,-0.0188487056061285,0.0114859261925489,0.0078937075320285,-0.00560038917305064,-0.0108179770303239,0.0106272696920427,-0.00650395535968868,-0.0099180329841173,-0.0116639329235153,0.000328236685100358
"b3052",0.0174624804104078,-0.0145892545550103,0.00343253471196483,0.019834696024165,0.0183969615452057,0.0092081947270812,0.0041148831144085,-0.00351432748807403,-0.00354257673939826,-0.0185627121965987,-0.0219992241731242,3.5433298190238e-05
"b3060",0.016754610058819,-0.00160190055615461,0.0146542316689996,-0.00233959590115031,0.0342622802446014,0.0043783015007433,0.00985683030921687,-0.00997383141311599,-0.0208244055697387,0.00521235532618143,0.0292984254190192,0.00173041906066636
"b3061",0.0111245897221469,0.0198789929324248,0.0178091837340451,0.0202550257109959,0.00299338393556135,-0.0424030816924585,0.0063950793431508,-0.0146601140311307,-0.00531970058594822,0.0263701033211496,-0.0266563828812188,0.00280551343483992
"b3064",0.0171598361730101,-0.0186556810338252,-0.00182603206426455,0.0287426235348054,0.00472815111285708,-0.00249118806967652,0.0070671523550811,-0.00220555310877704,0.00647753755976683,-0.00450702590715774,-0.00437591545928212,-0.00119479552150405
"b3074",-0.0165348903594989,0.00542019082059952,-0.0159826509742342,0.0104966499222482,0.0237129351273208,0.0095285691651556,-0.0333429870854657,-0.00199989268901563,-0.0200411096695116,-0.0115173691901015,-0.0111835862700941,0.00112806034939559
"b3077",-0.0180146060310001,0.0115700836355883,-0.0103485895756155,0.00278036427652005,-0.00688603813063336,-0.0162519815348179,0.00257838067213869,-0.0139528681971573,-0.034182471323802,-0.0084390635022257,-0.0030304620990201,-0.00146399610989262
"b3079",-0.0028742770288414,0.008665997788018,-0.00805078683582661,-0.0193256138936329,0.0326796399978483,-0.0685341144896899,0.00311189449638001,-0.0217183739427153,0.00355611390781075,0.00774520370576111,0.0196201213395073,-0.00125794888675844
"b3084",0.0181034762052238,-0.0136860109697511,-0.0212793523536203,0.00964910730398742,0.00916394631578233,-0.00129547192339758,0.0101827565783047,0.00461894939204751,0.00785624039055027,-0.00478234410787352,0.0113369581273303,0.00174527491014623
"b3088",0.015742502940209,-0.0154833837206663,-0.0175723112895705,0.0187840823849089,0.00984467867384133,-0.00625924776087885,0.0308124461070387,0.00378370190219577,0.00556917637621954,0.0177271483945115,0.0174644552261726,-0.00189675160436392
"b3092",0.0195857648179864,0.0154766035013888,-0.00738413232223574,0.000229899248772259,-0.00233756302422173,0.00293448307239652,-0.00146593847106543,0.00169189049844169,0.00077845447106484,0.00192875780366721,-0.000862757256285015,-0.000468825812714296
"b3107",-0.00118631988561148,0.0266328484734346,-0.037999653150732,0.0117249586995778,-0.0338597426419034,-0.0031582487743272,0.0122180265748841,0.0182358156502813,-0.0203306480474369,0.0128908927082214,0.00930591137209583,-0.0044038884423501
"b3117",-0.00669903787673347,-0.0123055005545416,-0.0284570173891487,0.0109997053008739,0.032971259618875,0.0032420978054095,-0.0450057358896915,0.0276879489262928,0.0253600900896412,-0.0140852077084998,-0.0253463981612442,0.00243888506911068
"b3129",0.0175527779165692,0.00909470452112209,0.0149283396143527,0.00303672196588389,-0.0165855995654127,-0.0211163830112704,0.00580343680034919,-0.0203277493213168,-0.00582511834823031,-0.00078851399845793,0.0275632365698648,-0.00040113137161142
"b3130",0.0169675025924332,-0.00340456280249249,-3.87397554318855e-05,0.00792381648263729,-0.0268986986192993,0.0104542117360348,0.00987702271929031,-0.0276690961964199,-0.0241731620714353,0.0275234894652303,0.00249550308154134,-0.00114401331952901
"b3135",-0.0170908522075729,0.0102473900183611,0.0152172571585249,0.00360117177008715,-0.00896590545070629,-2.00531088956713e-05,0.0204337048246887,0.0334047303997552,0.0108161055210523,0.00927922873498915,-0.0219507153538005,-0.0013313867635405
"b3138",-0.00763634171689672,0.00918552604723155,0.0147304932752081,-0.00759031251926067,-0.00177994845352361,-0.0198528958808206,0.022407037870039,0.0263447457861312,-0.0202868022741061,0.0636146025848986,0.0509935040069163,-0.00106241606411929
"b3154",0.0138334797681548,-0.0170760405497234,0.000608770039885832,-0.0188890711089439,-0.00585238489080232,0.0194421809065974,0.000780718118351122,0.0382954356938093,-0.0210341595744072,-0.00630518956805329,-0.0380944155070941,-0.00248059819270742
"b3161",0.0206171599658024,0.00789644453065216,0.0052442905799567,-0.00142419457781657,-0.00288665735931418,0.00170259752841667,0.0003983820024389,-0.00125445481363128,0.000579668111506726,-0.000733651945082332,0.00116219524336465,0.0004571173300119
"b3164",0.0199142834769653,-0.0112427736942549,0.00168236173959184,-0.00254114756677343,0.00868273554535431,0.00697372520385184,-0.00582366416104972,0.0118501171549436,0.0045493661044042,-0.000415480053407998,-0.00476200444737236,-0.00110901240802409
"b3168",0.0173218335346664,0.00172203805190841,0.0102658502818225,-0.00482871968847605,0.0348300867700786,0.0200409692133435,-0.0183925173933365,-0.00954011262018094,-0.0016019027528192,0.00319233304460328,-0.00521648222216224,0.00362125706933985
"b3169",0.0198553282112246,-0.0017564672676027,0.00744382235260644,0.00378732721005505,0.0191755653493265,0.00274887628550335,-0.0146017875218704,-0.00496325007369931,0.000673379428210759,-0.008733821078485,-0.00127416434618484,0.00101117381586272
"b3176",-0.0180739578199504,-0.00354706822672701,0.00106138608927075,-0.0242251010387938,0.0135318067250973,0.0131358702897263,-0.00869183014927906,0.0133106548313706,-0.010207162500648,0.0242690448333204,-0.0138043682291863,-0.000821484864724294
"b3179",0.00279423748094421,0.0364676958472947,-0.0176992036320502,-0.0202347232442526,-0.0101402747031065,-0.00646427195097124,-6.70258874029636e-05,0.00526479259724052,-0.0411188753550385,0.00989587157490436,-0.00264174504991328,0.000563126569921263
"b3181",-0.0169407916505533,-0.0241787990365823,-0.000687013977740946,0.00486021862798261,-0.000113406008693824,0.0121227110174879,0.00665911999464788,-0.0177833803307614,4.50535172060619e-05,0.00638677208290021,-0.00212219046272276,-0.000922254615585102
"b3186",-0.0139930038875989,-0.0303557218546819,-0.0120840640393684,0.0057463672491271,0.0136274221237763,-0.0063332453965588,0.0121650323982626,0.000272609684956566,0.00670449628706152,-0.00280556623094078,-0.011210422415581,-0.00226476521989477
"b3190",-0.00489412240124498,0.0102031028742679,-0.00944384140078807,0.0113761485650997,-0.0232778424199714,-0.0630778017403943,-0.0237304118343178,-0.0124459081746938,0.025468134327412,-0.000139081871740133,-0.0368770374920094,0.00268811426164112
"b3194",0.0205652855129376,0.00412297463972008,0.0074180803207808,-0.005978068768113,0.00558098066176294,-0.000828852587535436,0.000790830593603108,-0.00314588446670355,0.00138826915420041,-0.00598500838720652,-0.00980882045113974,-0.000480392064907735
"b3198",0.0194417532646289,0.00643894948181406,0.0131814871539556,-0.00724533895662723,-0.0114214027027613,0.00250054333709823,0.0186663482318258,0.00791292923244484,-0.00439481827758143,0.00760509735010303,0.00102849252288172,2.68326556174203e-07
"b3200",0.0204297011086794,0.00245162771084868,-0.00216249219207055,0.00177576219404616,-0.0148727204894376,-0.00309344090238688,-0.00745570078939199,-0.00440700728314807,-0.0003565902282954,0.000224093663106321,0.0102971332347613,0.000416656257936444
"b3214",0.0192171186740519,0.000519877831784321,-0.0170338144919452,0.00631511056632132,-0.00694620222950922,-0.00859974906403584,-0.0104757509782028,-0.00547047088898428,0.0137344200151881,-0.019403425882907,-0.0102919053417856,-0.00222091227636108
